brand_name,model_name,variant_name,variant_url,status_code,ok
Hyundai,Alcazar,Signature Petrol 1.5L Turbo Automatic (DCT) 7 STR,https://www.carwale.com/hyundai-cars/alcazar/signature-petrol-15l-turbo-automatic-dct-7-str/,200,True
Hyundai,Alcazar,Signature Petrol 1.5L Turbo Automatic (DCT) 7 STR Dual Tone,https://www.carwale.com/hyundai-cars/alcazar/signature-petrol-15l-turbo-automatic-dct-7-str-dual-tone/,200,True
Hyundai,Venue N Line,N10 Petrol Turbo Automatic,https://www.carwale.com/hyundai-cars/venue-n-line/n10-petrol-turbo-automatic/,200,True
Hyundai,Venue N Line,N10 Petrol Turbo Automatic Dual Tone,https://www.carwale.com/hyundai-cars/venue-n-line/n10-petrol-turbo-automatic-dual-tone/,200,True
Hyundai,Venue N Line,N6 Petrol Turbo Automatic,https://www.carwale.com/hyundai-cars/venue-n-line/n6-petrol-turbo-automatic/,200,True
Hyundai,Venue N Line,N6 Petrol Turbo Automatic Dual Tone,https://www.carwale.com/hyundai-cars/venue-n-line/n6-petrol-turbo-automatic-dual-tone/,200,True
Hyundai,Venue N Line,N6 Petrol Turbo Manual,https://www.carwale.com/hyundai-cars/venue-n-line/n6-petrol-turbo-manual/,200,True
Hyundai,Venue N Line,N6 Petrol Turbo Manual Dual Tone,https://www.carwale.com/hyundai-cars/venue-n-line/n6-petrol-turbo-manual-dual-tone/,200,True
Hyundai,I20 N Line,N6 Petrol Turbo Automatic,https://www.carwale.com/hyundai-cars/i20-n-line/n6-petrol-turbo-automatic/,200,True
Hyundai,I20 N Line,N6 Petrol Turbo Manual,https://www.carwale.com/hyundai-cars/i20-n-line/n6-petrol-turbo-manual/,200,True
Hyundai,I20 N Line,N8 1.0 Turbo DCT [2023-2025],https://www.carwale.com/hyundai-cars/i20-n-line/n8-10-turbo-dct-2023-2025/,200,True
Hyundai,I20 N Line,N8 Petrol Turbo Automatic,https://www.carwale.com/hyundai-cars/i20-n-line/n8-petrol-turbo-automatic/,200,True
Hyundai,I20 N Line,N8 Petrol Turbo Automatic Dual Tone,https://www.carwale.com/hyundai-cars/i20-n-line/n8-petrol-turbo-automatic-dual-tone/,200,True
Hyundai,I20 N Line,N8 Petrol Turbo Manual,https://www.carwale.com/hyundai-cars/i20-n-line/n8-petrol-turbo-manual/,200,True
Hyundai,I20 N Line,N8 Petrol Turbo Manual Dual Tone,https://www.carwale.com/hyundai-cars/i20-n-line/n8-petrol-turbo-manual-dual-tone/,200,True
Hyundai,Creta N Line,N10 1.5 Turbo DCT Titan Grey Matte,https://www.carwale.com/hyundai-cars/creta-n-line/n10-15-turbo-dct-titan-grey-matte/,200,True
Hyundai,Creta N Line,N10 Petrol Turbo Automatic,https://www.carwale.com/hyundai-cars/creta-n-line/n10-petrol-turbo-automatic/,200,True
Hyundai,Creta N Line,N10 Petrol Turbo Automatic Dual Tone,https://www.carwale.com/hyundai-cars/creta-n-line/n10-petrol-turbo-automatic-dual-tone/,200,True
Hyundai,Creta N Line,N10 Petrol Turbo Manual,https://www.carwale.com/hyundai-cars/creta-n-line/n10-petrol-turbo-manual/,200,True
Hyundai,Creta N Line,N10 Petrol Turbo Manual Dual Tone,https://www.carwale.com/hyundai-cars/creta-n-line/n10-petrol-turbo-manual-dual-tone/,200,True
Hyundai,Ioniq 5,RWD 84.0 kWh,https://www.carwale.com/hyundai-cars/ioniq-5/rwd-840-kwh/,200,True
Hyundai,Mid Size Suv,Grand i10 Nios,https://www.carwale.com/hyundai-cars/mid-size-suv/grand-i10-nios/,404,False
Hyundai,Bayon,Grand i10 Nios,https://www.carwale.com/hyundai-cars/bayon/grand-i10-nios/,404,False
Hyundai,Ioniq 6,Grand i10 Nios,https://www.carwale.com/hyundai-cars/ioniq-6/grand-i10-nios/,404,False
Hyundai,Sub Compact Ev Suv,Grand i10 Nios,https://www.carwale.com/hyundai-cars/sub-compact-ev-suv/grand-i10-nios/,404,False
Hyundai,New I20,1.2 Petrol Automatic,https://www.carwale.com/hyundai-cars/new-i20/12-petrol-automatic/,200,True
Hyundai,New I20,1.2 Petrol Manual,https://www.carwale.com/hyundai-cars/new-i20/12-petrol-manual/,200,True
Hyundai,New I20,Grand i10 Nios,https://www.carwale.com/hyundai-cars/new-i20/grand-i10-nios/,404,False
Hyundai,Ioniq 9,AWD,https://www.carwale.com/hyundai-cars/ioniq-9/awd/,200,True
Hyundai,Ioniq 9,Grand i10 Nios,https://www.carwale.com/hyundai-cars/ioniq-9/grand-i10-nios/,404,False
Hyundai,Ioniq 9,RWD,https://www.carwale.com/hyundai-cars/ioniq-9/rwd/,200,True
Hyundai,Palisade,Grand i10 Nios,https://www.carwale.com/hyundai-cars/palisade/grand-i10-nios/,404,False
Hyundai,New Santa Fe,Grand i10 Nios,https://www.carwale.com/hyundai-cars/new-santa-fe/grand-i10-nios/,404,False
Hyundai,Stargazer,1.5 CVT,https://www.carwale.com/hyundai-cars/stargazer/15-cvt/,200,True
Hyundai,Stargazer,1.5 MT,https://www.carwale.com/hyundai-cars/stargazer/15-mt/,200,True
Hyundai,Stargazer,Grand i10 Nios,https://www.carwale.com/hyundai-cars/stargazer/grand-i10-nios/,404,False
Hyundai,Staria,Grand i10 Nios,https://www.carwale.com/hyundai-cars/staria/grand-i10-nios/,404,False
Hyundai,Boulder,Grand i10 Nios,https://www.carwale.com/hyundai-cars/boulder/grand-i10-nios/,404,False
Hyundai,Tucson,Platinum 2.0 AT Diesel,https://www.carwale.com/hyundai-cars/tucson/platinum-20-at-diesel/,200,True
Hyundai,Tucson,Platinum 2.0 AT Diesel Dual Tone,https://www.carwale.com/hyundai-cars/tucson/platinum-20-at-diesel-dual-tone/,200,True
Hyundai,Tucson,Platinum 2.0 AT Diesel [2022-2023],https://www.carwale.com/hyundai-cars/tucson/platinum-20-at-diesel-2022-2023/,200,True
Hyundai,Tucson,Platinum 2.0 AT Petrol,https://www.carwale.com/hyundai-cars/tucson/platinum-20-at-petrol/,200,True
Hyundai,Tucson,Platinum 2.0 AT Petrol Dual Tone,https://www.carwale.com/hyundai-cars/tucson/platinum-20-at-petrol-dual-tone/,200,True
Hyundai,Tucson,Platinum 2.0 AT Petrol [2022-2023],https://www.carwale.com/hyundai-cars/tucson/platinum-20-at-petrol-2022-2023/,200,True
Hyundai,Tucson,Signature 2.0 4WD AT Diesel,https://www.carwale.com/hyundai-cars/tucson/signature-20-4wd-at-diesel/,200,True
Hyundai,Tucson,Signature 2.0 4WD AT Diesel Dual Tone,https://www.carwale.com/hyundai-cars/tucson/signature-20-4wd-at-diesel-dual-tone/,200,True
Hyundai,Tucson,Signature 2.0 4WD AT Diesel Dual Tone [2022-2023],https://www.carwale.com/hyundai-cars/tucson/signature-20-4wd-at-diesel-dual-tone-2022-2023/,200,True
Hyundai,Tucson,Signature 2.0 4WD AT Diesel [2022-2023],https://www.carwale.com/hyundai-cars/tucson/signature-20-4wd-at-diesel-2022-2023/,200,True
Hyundai,Tucson,Signature 2.0 AT Diesel,https://www.carwale.com/hyundai-cars/tucson/signature-20-at-diesel/,200,True
Hyundai,Tucson,Signature 2.0 AT Diesel Dual Tone,https://www.carwale.com/hyundai-cars/tucson/signature-20-at-diesel-dual-tone/,200,True
Hyundai,Tucson,Signature 2.0 AT Diesel Dual Tone [2022-2023],https://www.carwale.com/hyundai-cars/tucson/signature-20-at-diesel-dual-tone-2022-2023/,200,True
Hyundai,Tucson,Signature 2.0 AT Diesel [2022-2023],https://www.carwale.com/hyundai-cars/tucson/signature-20-at-diesel-2022-2023/,200,True
Hyundai,Tucson,Signature 2.0 AT Petrol,https://www.carwale.com/hyundai-cars/tucson/signature-20-at-petrol/,200,True
Hyundai,Tucson,Signature 2.0 AT Petrol Dual Tone,https://www.carwale.com/hyundai-cars/tucson/signature-20-at-petrol-dual-tone/,200,True
Hyundai,Tucson,Signature 2.0 AT Petrol Dual Tone [2022-2023],https://www.carwale.com/hyundai-cars/tucson/signature-20-at-petrol-dual-tone-2022-2023/,200,True
Hyundai,Tucson,Signature 2.0 AT Petrol [2022-2023],https://www.carwale.com/hyundai-cars/tucson/signature-20-at-petrol-2022-2023/,200,True
Hyundai,Accent,CNG,https://www.carwale.com/hyundai-cars/accent/cng/,200,True
Hyundai,Accent,Executive,https://www.carwale.com/hyundai-cars/accent/executive/,200,True
Hyundai,Accent,Executive Edition,https://www.carwale.com/hyundai-cars/accent/executive-edition/,200,True
Hyundai,Accent,Executive LPG,https://www.carwale.com/hyundai-cars/accent/executive-lpg/,200,True
Hyundai,Elantra,2.0 S MT,https://www.carwale.com/hyundai-cars/elantra/20-s-mt/,200,True
Hyundai,Elantra,SX (O) 1.5 AT,https://www.carwale.com/hyundai-cars/elantra/sx-o-15-at/,200,True
Hyundai,Elantra,SX (O) 2.0 AT,https://www.carwale.com/hyundai-cars/elantra/sx-o-20-at/,200,True
Hyundai,Elantra,SX 1.5 MT,https://www.carwale.com/hyundai-cars/elantra/sx-15-mt/,200,True
Hyundai,Elantra,SX 2.0 AT,https://www.carwale.com/hyundai-cars/elantra/sx-20-at/,200,True
Hyundai,Elantra,SX 2.0 MT,https://www.carwale.com/hyundai-cars/elantra/sx-20-mt/,200,True
Hyundai,Getzprime20072010,1.1 GLE,https://www.carwale.com/hyundai-cars/getzprime20072010/11-gle/,200,True
Hyundai,Getzprime20072010,1.1 GVS,https://www.carwale.com/hyundai-cars/getzprime20072010/11-gvs/,200,True
Hyundai,Getzprime20072010,1.1 GVS Option,https://www.carwale.com/hyundai-cars/getzprime20072010/11-gvs-option/,200,True
Hyundai,Getzprime20072010,1.3 GLS,https://www.carwale.com/hyundai-cars/getzprime20072010/13-gls/,200,True
Hyundai,Getzprime20072010,1.3 GLX,https://www.carwale.com/hyundai-cars/getzprime20072010/13-glx/,200,True
Hyundai,Getzprime20072010,1.3 GVS,https://www.carwale.com/hyundai-cars/getzprime20072010/13-gvs/,200,True
Hyundai,Getzprime20072010,1.5 GVS CRDi,https://www.carwale.com/hyundai-cars/getzprime20072010/15-gvs-crdi/,200,True
Hyundai,Santro,Asta,https://www.carwale.com/hyundai-cars/santro/asta/,200,True
Hyundai,Santro,Asta AMT,https://www.carwale.com/hyundai-cars/santro/asta-amt/,200,True
Hyundai,Santro,Asta [2018-2020],https://www.carwale.com/hyundai-cars/santro/asta-2018-2020/,200,True
Hyundai,Santro,Dlite,https://www.carwale.com/hyundai-cars/santro/dlite/,200,True
Hyundai,Santro,Era,https://www.carwale.com/hyundai-cars/santro/era/,200,True
Hyundai,Santro,Era Executive,https://www.carwale.com/hyundai-cars/santro/era-executive/,200,True
Hyundai,Santro,Era Executive [2019-2020],https://www.carwale.com/hyundai-cars/santro/era-executive-2019-2020/,200,True
Hyundai,Santro,Magna,https://www.carwale.com/hyundai-cars/santro/magna/,200,True
Hyundai,Santro,Magna AMT,https://www.carwale.com/hyundai-cars/santro/magna-amt/,200,True
Hyundai,Santro,Magna AMT Corporate Edition,https://www.carwale.com/hyundai-cars/santro/magna-amt-corporate-edition/,200,True
Hyundai,Santro,Magna AMT [2018-2020],https://www.carwale.com/hyundai-cars/santro/magna-amt-2018-2020/,200,True
Hyundai,Santro,Magna CNG,https://www.carwale.com/hyundai-cars/santro/magna-cng/,200,True
Hyundai,Santro,Magna CNG [2018-2020],https://www.carwale.com/hyundai-cars/santro/magna-cng-2018-2020/,200,True
Hyundai,Santro,Magna Corporate Edition,https://www.carwale.com/hyundai-cars/santro/magna-corporate-edition/,200,True
Hyundai,Santro,Magna [2018-2020],https://www.carwale.com/hyundai-cars/santro/magna-2018-2020/,200,True
Hyundai,Santro,Sportz,https://www.carwale.com/hyundai-cars/santro/sportz/,200,True
Hyundai,Santro,Sportz AMT,https://www.carwale.com/hyundai-cars/santro/sportz-amt/,200,True
Hyundai,Santro,Sportz AMT SE,https://www.carwale.com/hyundai-cars/santro/sportz-amt-se/,200,True
Hyundai,Santro,Sportz AMT SE [2019-2020],https://www.carwale.com/hyundai-cars/santro/sportz-amt-se-2019-2020/,200,True
Hyundai,Santro,Sportz AMT [2018-2020],https://www.carwale.com/hyundai-cars/santro/sportz-amt-2018-2020/,200,True
Hyundai,Santro,Sportz CNG,https://www.carwale.com/hyundai-cars/santro/sportz-cng/,200,True
Hyundai,Santro,Sportz CNG [2018-2020],https://www.carwale.com/hyundai-cars/santro/sportz-cng-2018-2020/,200,True
Hyundai,Santro,Sportz SE,https://www.carwale.com/hyundai-cars/santro/sportz-se/,200,True
Hyundai,Santro,Sportz SE [2019-2020],https://www.carwale.com/hyundai-cars/santro/sportz-se-2019-2020/,200,True
Hyundai,Santro,Sportz [2018-2020],https://www.carwale.com/hyundai-cars/santro/sportz-2018-2020/,200,True
Hyundai,Sonata,2.4 GDi AT,https://www.carwale.com/hyundai-cars/sonata/24-gdi-at/,200,True
Hyundai,Sonata,2.4 GDi MT,https://www.carwale.com/hyundai-cars/sonata/24-gdi-mt/,200,True
Hyundai,Terracan20032006,CRDi,https://www.carwale.com/hyundai-cars/terracan20032006/crdi/,200,True
Hyundai,Eon,1.0 Kappa Era +,https://www.carwale.com/hyundai-cars/eon/10-kappa-era/,404,False
Hyundai,Eon,1.0 Kappa Magna (O) AirBag,https://www.carwale.com/hyundai-cars/eon/10-kappa-magna-o-airbag/,200,True
Hyundai,Eon,1.0 Kappa Magna + (O) [2014-2016],https://www.carwale.com/hyundai-cars/eon/10-kappa-magna-o-2014-2016/,404,False
Hyundai,Eon,1.0 Kappa Magna + [2014-2016],https://www.carwale.com/hyundai-cars/eon/10-kappa-magna-2014-2016/,404,False
Hyundai,Eon,1.0 Kappa Magna AirBag,https://www.carwale.com/hyundai-cars/eon/10-kappa-magna-airbag/,200,True
Hyundai,Eon,D-Lite,https://www.carwale.com/hyundai-cars/eon/d-lite/,200,True
Hyundai,Eon,D-Lite +,https://www.carwale.com/hyundai-cars/eon/d-lite/,200,True
Hyundai,Eon,D-Lite + AirBag,https://www.carwale.com/hyundai-cars/eon/d-lite-airbag/,404,False
Hyundai,Eon,D-Lite + LPG [2012-2015],https://www.carwale.com/hyundai-cars/eon/d-lite-lpg-2012-2015/,404,False
Hyundai,Eon,D-Lite O [2011-2012],https://www.carwale.com/hyundai-cars/eon/d-lite-o-2011-2012/,200,True
Hyundai,Eon,Era +,https://www.carwale.com/hyundai-cars/eon/era/,200,True
Hyundai,Eon,Era + AirBag,https://www.carwale.com/hyundai-cars/eon/era-airbag/,404,False
Hyundai,Eon,Era + LPG,https://www.carwale.com/hyundai-cars/eon/era-lpg/,404,False
Hyundai,Eon,Era + LPG Airbag,https://www.carwale.com/hyundai-cars/eon/era-lpg-airbag/,404,False
Hyundai,Eon,Era + SE,https://www.carwale.com/hyundai-cars/eon/era-se/,404,False
Hyundai,Eon,Era [2011-2012],https://www.carwale.com/hyundai-cars/eon/era-2011-2012/,200,True
Hyundai,Eon,Magna +,https://www.carwale.com/hyundai-cars/eon/magna/,200,True
Hyundai,Eon,Magna + AirBag,https://www.carwale.com/hyundai-cars/eon/magna-airbag/,404,False
Hyundai,Eon,Magna + LPG [2012-2016],https://www.carwale.com/hyundai-cars/eon/magna-lpg-2012-2016/,404,False
Hyundai,Eon,Magna + SE,https://www.carwale.com/hyundai-cars/eon/magna-se/,404,False
Hyundai,Eon,Magna O [2011-2012],https://www.carwale.com/hyundai-cars/eon/magna-o-2011-2012/,200,True
Hyundai,Eon,Magna [2011-2012],https://www.carwale.com/hyundai-cars/eon/magna-2011-2012/,200,True
Hyundai,Eon,Sportz,https://www.carwale.com/hyundai-cars/eon/sportz/,200,True
Hyundai,Grand I10,Asta 1.2 Kappa VTVT,https://www.carwale.com/hyundai-cars/grand-i10/asta-12-kappa-vtvt/,200,True
Hyundai,Grand I10,Asta U2 1.2 CRDi,https://www.carwale.com/hyundai-cars/grand-i10/asta-u2-12-crdi/,200,True
Hyundai,Grand I10,Era 1.2 Kappa VTVT,https://www.carwale.com/hyundai-cars/grand-i10/era-12-kappa-vtvt/,200,True
Hyundai,Grand I10,Era U2 1.2 CRDi,https://www.carwale.com/hyundai-cars/grand-i10/era-u2-12-crdi/,200,True
Hyundai,Grand I10,Magna 1.2 Kappa VTVT,https://www.carwale.com/hyundai-cars/grand-i10/magna-12-kappa-vtvt/,200,True
Hyundai,Grand I10,Magna 1.2 Kappa VTVT CNG,https://www.carwale.com/hyundai-cars/grand-i10/magna-12-kappa-vtvt-cng/,200,True
Hyundai,Grand I10,Magna 1.2 Kappa VTVT CNG [2019-2020],https://www.carwale.com/hyundai-cars/grand-i10/magna-12-kappa-vtvt-cng-2019-2020/,200,True
Hyundai,Grand I10,Magna 1.2 Kappa VTVT [2017-2020],https://www.carwale.com/hyundai-cars/grand-i10/magna-12-kappa-vtvt-2017-2020/,200,True
Hyundai,Grand I10,Magna AT 1.2 Kappa VTVT,https://www.carwale.com/hyundai-cars/grand-i10/magna-at-12-kappa-vtvt/,200,True
Hyundai,Grand I10,Magna U2 1.2 CRDi,https://www.carwale.com/hyundai-cars/grand-i10/magna-u2-12-crdi/,200,True
Hyundai,Grand I10,Sportz (O) 1.2 Kappa VTVT [2017-2018],https://www.carwale.com/hyundai-cars/grand-i10/sportz-o-12-kappa-vtvt-2017-2018/,200,True
Hyundai,Grand I10,Sportz (O) AT 1.2 Kappa VTVT [2017-2018],https://www.carwale.com/hyundai-cars/grand-i10/sportz-o-at-12-kappa-vtvt-2017-2018/,200,True
Hyundai,Grand I10,Sportz (O) U2 1.2 CRDi [2017-2018],https://www.carwale.com/hyundai-cars/grand-i10/sportz-o-u2-12-crdi-2017-2018/,200,True
Hyundai,Grand I10,Sportz 1.2 Kappa VTVT,https://www.carwale.com/hyundai-cars/grand-i10/sportz-12-kappa-vtvt/,200,True
Hyundai,Grand I10,Sportz 1.2 Kappa VTVT Dual Tone,https://www.carwale.com/hyundai-cars/grand-i10/sportz-12-kappa-vtvt-dual-tone/,200,True
Hyundai,Grand I10,Sportz 1.2 Kappa VTVT [2017-2020],https://www.carwale.com/hyundai-cars/grand-i10/sportz-12-kappa-vtvt-2017-2020/,200,True
Hyundai,Grand I10,Sportz AT 1.2 Kappa VTVT,https://www.carwale.com/hyundai-cars/grand-i10/sportz-at-12-kappa-vtvt/,200,True
Hyundai,Grand I10,Sportz U2 1.2 CRDi,https://www.carwale.com/hyundai-cars/grand-i10/sportz-u2-12-crdi/,200,True
Hyundai,Grand I10,Sportz U2 1.2 CRDi Dual Tone,https://www.carwale.com/hyundai-cars/grand-i10/sportz-u2-12-crdi-dual-tone/,200,True
Hyundai,Xcent,E,https://www.carwale.com/hyundai-cars/xcent/e/,200,True
Hyundai,Xcent,E CRDi,https://www.carwale.com/hyundai-cars/xcent/e-crdi/,200,True
Hyundai,Xcent,E Plus,https://www.carwale.com/hyundai-cars/xcent/e-plus/,200,True
Hyundai,Xcent,E Plus CRDi,https://www.carwale.com/hyundai-cars/xcent/e-plus-crdi/,200,True
Hyundai,Xcent,S,https://www.carwale.com/hyundai-cars/xcent/s/,200,True
Hyundai,Xcent,S AT,https://www.carwale.com/hyundai-cars/xcent/s-at/,200,True
Hyundai,Xcent,S CRDi,https://www.carwale.com/hyundai-cars/xcent/s-crdi/,200,True
Hyundai,Xcent,SX,https://www.carwale.com/hyundai-cars/xcent/sx/,200,True
Hyundai,Xcent,SX (O),https://www.carwale.com/hyundai-cars/xcent/sx-o/,200,True
Hyundai,Xcent,SX (O)CRDi,https://www.carwale.com/hyundai-cars/xcent/sx-ocrdi/,200,True
Hyundai,Xcent,SX CRDi,https://www.carwale.com/hyundai-cars/xcent/sx-crdi/,200,True
Hyundai,I20 Active,1.2 Base,https://www.carwale.com/hyundai-cars/i20-active/12-base/,200,True
Hyundai,I20 Active,1.2 S,https://www.carwale.com/hyundai-cars/i20-active/12-s/,200,True
Hyundai,I20 Active,1.2 SX,https://www.carwale.com/hyundai-cars/i20-active/12-sx/,200,True
Hyundai,I20 Active,1.2 SX Dual Tone,https://www.carwale.com/hyundai-cars/i20-active/12-sx-dual-tone/,200,True
Hyundai,I20 Active,1.4 S,https://www.carwale.com/hyundai-cars/i20-active/14-s/,200,True
Hyundai,I20 Active,1.4 SX,https://www.carwale.com/hyundai-cars/i20-active/14-sx/,200,True
Hyundai,I20 Active,1.4 SX Dual Tone,https://www.carwale.com/hyundai-cars/i20-active/14-sx-dual-tone/,200,True
Hyundai,Genesis,3.8,https://www.carwale.com/hyundai-cars/genesis/38/,200,True
Isuzu,V Cross,Z 4WD Diesel Turbo Manual,https://www.carwale.com/isuzu-cars/v-cross/z-4wd-diesel-turbo-manual/,200,True
Isuzu,V Cross,Z Prestige 4WD Diesel Turbo Automatic,https://www.carwale.com/isuzu-cars/v-cross/z-prestige-4wd-diesel-turbo-automatic/,200,True
Isuzu,V Cross,Z Prestige 4WD Diesel Turbo Automatic [2024-2026],https://www.carwale.com/isuzu-cars/v-cross/z-prestige-4wd-diesel-turbo-automatic-2024-2026/,200,True
Isuzu,V Cross,Z Prestige 4WD Diesel Turbo Manual,https://www.carwale.com/isuzu-cars/v-cross/z-prestige-4wd-diesel-turbo-manual/,200,True
Isuzu,Hi Lander,2WD Diesel Turbo Automatic,https://www.carwale.com/isuzu-cars/hi-lander/2wd-diesel-turbo-automatic/,200,True
Isuzu,Hi Lander,2WD Diesel Turbo Manual,https://www.carwale.com/isuzu-cars/hi-lander/2wd-diesel-turbo-manual/,200,True
Isuzu,Mu X,4x2 AT,https://www.carwale.com/isuzu-cars/mu-x/4x2-at/,200,True
Isuzu,Mu X,4x4 AT,https://www.carwale.com/isuzu-cars/mu-x/4x4-at/,200,True
Isuzu,Trooper,4X4,https://www.carwale.com/isuzu-cars/trooper/4x4/,200,True
Jaguar,F Pace,S R-Dynamic 2.0 Diesel,https://www.carwale.com/jaguar-cars/f-pace/s-r-dynamic-20-diesel/,200,True
Jaguar,F Pace,S R-Dynamic 2.0 Diesel [2021-2023],https://www.carwale.com/jaguar-cars/f-pace/s-r-dynamic-20-diesel-2021-2023/,200,True
Jaguar,F Pace,S R-Dynamic 2.0 Petrol,https://www.carwale.com/jaguar-cars/f-pace/s-r-dynamic-20-petrol/,200,True
Jaguar,Type 00,F-Pace,https://www.carwale.com/jaguar-cars/type-00/f-pace/,404,False
Jaguar,I Pace,HSE,https://www.carwale.com/jaguar-cars/i-pace/hse/,200,True
Jaguar,I Pace,S,https://www.carwale.com/jaguar-cars/i-pace/s/,200,True
Jaguar,I Pace,SE,https://www.carwale.com/jaguar-cars/i-pace/se/,200,True
Jaguar,I Pace,SE Black Edition,https://www.carwale.com/jaguar-cars/i-pace/se-black-edition/,200,True
Jaguar,Xj50,3.0 V6,https://www.carwale.com/jaguar-cars/xj50/30-v6/,200,True
Jaguar,Xf,2.0 Prestige Petrol,https://www.carwale.com/jaguar-cars/xf/20-prestige-petrol/,200,True
Jaguar,Xf,Portfolio Diesel,https://www.carwale.com/jaguar-cars/xf/portfolio-diesel/,200,True
Jaguar,Xf,Portfolio Diesel CBU,https://www.carwale.com/jaguar-cars/xf/portfolio-diesel-cbu/,200,True
Jaguar,Xf,Portfolio Petrol,https://www.carwale.com/jaguar-cars/xf/portfolio-petrol/,200,True
Jaguar,Xf,Portfolio Petrol CBU,https://www.carwale.com/jaguar-cars/xf/portfolio-petrol-cbu/,200,True
Jaguar,Xf,Prestige Diesel,https://www.carwale.com/jaguar-cars/xf/prestige-diesel/,200,True
Jaguar,Xf,Prestige Diesel CBU,https://www.carwale.com/jaguar-cars/xf/prestige-diesel-cbu/,200,True
Jaguar,Xf,Prestige Petrol CBU,https://www.carwale.com/jaguar-cars/xf/prestige-petrol-cbu/,200,True
Jaguar,Xf,Prestige Petrol [2017-2020],https://www.carwale.com/jaguar-cars/xf/prestige-petrol-2017-2020/,200,True
Jaguar,Xf,Pure Diesel,https://www.carwale.com/jaguar-cars/xf/pure-diesel/,200,True
Jaguar,Xf,Pure Diesel CBU,https://www.carwale.com/jaguar-cars/xf/pure-diesel-cbu/,200,True
Jaguar,Xf,R-Dynamic S D200,https://www.carwale.com/jaguar-cars/xf/r-dynamic-s-d200/,200,True
Jaguar,Xf,R-Dynamic S P250,https://www.carwale.com/jaguar-cars/xf/r-dynamic-s-p250/,200,True
Jaguar,F Type,2.0 Convertible R Dynamic,https://www.carwale.com/jaguar-cars/f-type/20-convertible-r-dynamic/,200,True
Jaguar,F Type,Coupe 2.0,https://www.carwale.com/jaguar-cars/f-type/coupe-20/,200,True
Jaguar,F Type,Coupe First Edition 2.0,https://www.carwale.com/jaguar-cars/f-type/coupe-first-edition-20/,200,True
Jaguar,F Type,Coupe R-Dynamic 2.0,https://www.carwale.com/jaguar-cars/f-type/coupe-r-dynamic-20/,200,True
Jaguar,F Type,Coupe R-Dynamic 2.0 [2020-2023],https://www.carwale.com/jaguar-cars/f-type/coupe-r-dynamic-20-2020-2023/,200,True
Jaguar,F Type,V8 Convertible R AWD 5.0,https://www.carwale.com/jaguar-cars/f-type/v8-convertible-r-awd-50/,200,True
Jaguar,F Type,V8 Convertible R-Dynamic 5.0,https://www.carwale.com/jaguar-cars/f-type/v8-convertible-r-dynamic-50/,200,True
Jaguar,F Type,V8 Convertible R-Dynamic 5.0 [2020-2023],https://www.carwale.com/jaguar-cars/f-type/v8-convertible-r-dynamic-50-2020-2023/,200,True
Jaguar,F Type,V8 Coupe First Edition 5.0,https://www.carwale.com/jaguar-cars/f-type/v8-coupe-first-edition-50/,200,True
Jaguar,F Type,V8 Coupe R AWD 5.0,https://www.carwale.com/jaguar-cars/f-type/v8-coupe-r-awd-50/,200,True
Jaguar,F Type,V8 Coupe R-Dynamic 5.0,https://www.carwale.com/jaguar-cars/f-type/v8-coupe-r-dynamic-50/,200,True
Jaguar,F Type,V8 Coupe R-Dynamic 5.0 [2020-2023],https://www.carwale.com/jaguar-cars/f-type/v8-coupe-r-dynamic-50-2020-2023/,200,True
Jaguar,Xe,S,https://www.carwale.com/jaguar-cars/xe/s/,200,True
Jaguar,Xe,S Diesel,https://www.carwale.com/jaguar-cars/xe/s-diesel/,200,True
Jaguar,Xe,SE,https://www.carwale.com/jaguar-cars/xe/se/,200,True
Jaguar,Xe,SE Diesel,https://www.carwale.com/jaguar-cars/xe/se-diesel/,200,True
Jaguar,Xj L,2.0 Portfolio,https://www.carwale.com/jaguar-cars/xj-l/20-portfolio/,200,True
Jaguar,Xj L,3.0 Portfolio,https://www.carwale.com/jaguar-cars/xj-l/30-portfolio/,200,True
Jaguar,Xj L,3.0 Premium Luxury,https://www.carwale.com/jaguar-cars/xj-l/30-premium-luxury/,200,True
Jaguar,Xj L,3.0 Premium Luxury [2016-2018],https://www.carwale.com/jaguar-cars/xj-l/30-premium-luxury-2016-2018/,200,True
Jaguar,Xj L,5.0 V8 Autobiography,https://www.carwale.com/jaguar-cars/xj-l/50-v8-autobiography/,200,True
Jaguar,Xj L,50,https://www.carwale.com/jaguar-cars/xj-l/50/,200,True
Jaguar,Xk,R V8 Convertible,https://www.carwale.com/jaguar-cars/xk/r-v8-convertible/,200,True
Jaguar,Xk,R V8 Coupe,https://www.carwale.com/jaguar-cars/xk/r-v8-coupe/,200,True
Jaguar,Xk,RS,https://www.carwale.com/jaguar-cars/xk/rs/,200,True
Jaguar,Xk,V8 Convertible,https://www.carwale.com/jaguar-cars/xk/v8-convertible/,200,True
Jaguar,Xk,V8 Convertible Spl,https://www.carwale.com/jaguar-cars/xk/v8-convertible-spl/,200,True
Jaguar,Xk,V8 Coupe,https://www.carwale.com/jaguar-cars/xk/v8-coupe/,200,True
Jaguar,Xk,V8 Coupe Spl,https://www.carwale.com/jaguar-cars/xk/v8-coupe-spl/,200,True
