brand_name,model_name,variant_name,guessed_url,model_url
Audi,S5 Sportback,3.0 TFSI Quattro [2021-2024],https://www.carwale.com/audi-cars/s5-sportback/3-0-tfsi-quattro-2021-2024/,https://www.carwale.com/audi-cars/s5-sportback/
Audi,Rs Q8 Performance,4.0L TFSI,https://www.carwale.com/audi-cars/rs-q8-performance/4-0l-tfsi/,https://www.carwale.com/audi-cars/rs-q8-performance/
Audi,New Q3,A4,https://www.carwale.com/audi-cars/new-q3/a4/,https://www.carwale.com/audi-cars/new-q3/
Audi,New Q3,A6,https://www.carwale.com/audi-cars/new-q3/a6/,https://www.carwale.com/audi-cars/new-q3/
Audi,New Q3,Q3,https://www.carwale.com/audi-cars/new-q3/q3/,https://www.carwale.com/audi-cars/new-q3/
Audi,New Q3,Q5,https://www.carwale.com/audi-cars/new-q3/q5/,https://www.carwale.com/audi-cars/new-q3/
Audi,New Q3,RS5,https://www.carwale.com/audi-cars/new-q3/rs5/,https://www.carwale.com/audi-cars/new-q3/
Audi,New Q5 Third Gen,A4,https://www.carwale.com/audi-cars/new-q5-third-gen/a4/,https://www.carwale.com/audi-cars/new-q5-third-gen/
Audi,New Q5 Third Gen,A6,https://www.carwale.com/audi-cars/new-q5-third-gen/a6/,https://www.carwale.com/audi-cars/new-q5-third-gen/
Audi,New Q5 Third Gen,Q3,https://www.carwale.com/audi-cars/new-q5-third-gen/q3/,https://www.carwale.com/audi-cars/new-q5-third-gen/
Audi,New Q5 Third Gen,Q5,https://www.carwale.com/audi-cars/new-q5-third-gen/q5/,https://www.carwale.com/audi-cars/new-q5-third-gen/
Audi,New Q5 Third Gen,RS5,https://www.carwale.com/audi-cars/new-q5-third-gen/rs5/,https://www.carwale.com/audi-cars/new-q5-third-gen/
Audi,Q6 E Tron,A4,https://www.carwale.com/audi-cars/q6-e-tron/a4/,https://www.carwale.com/audi-cars/q6-e-tron/
Audi,Q6 E Tron,A6,https://www.carwale.com/audi-cars/q6-e-tron/a6/,https://www.carwale.com/audi-cars/q6-e-tron/
Audi,Q6 E Tron,Q3,https://www.carwale.com/audi-cars/q6-e-tron/q3/,https://www.carwale.com/audi-cars/q6-e-tron/
Audi,Q6 E Tron,Q5,https://www.carwale.com/audi-cars/q6-e-tron/q5/,https://www.carwale.com/audi-cars/q6-e-tron/
Audi,Q6 E Tron,RS5,https://www.carwale.com/audi-cars/q6-e-tron/rs5/,https://www.carwale.com/audi-cars/q6-e-tron/
Audi,Q9,A4,https://www.carwale.com/audi-cars/q9/a4/,https://www.carwale.com/audi-cars/q9/
Audi,Q9,A6,https://www.carwale.com/audi-cars/q9/a6/,https://www.carwale.com/audi-cars/q9/
Audi,Q9,Q3,https://www.carwale.com/audi-cars/q9/q3/,https://www.carwale.com/audi-cars/q9/
Audi,Q9,Q5,https://www.carwale.com/audi-cars/q9/q5/,https://www.carwale.com/audi-cars/q9/
Audi,Q9,RS5,https://www.carwale.com/audi-cars/q9/rs5/,https://www.carwale.com/audi-cars/q9/
BMW,M2,3.0 Petrol [2023-2024],https://www.carwale.com/bmw-cars/m2/3-0-petrol-2023-2024/,https://www.carwale.com/bmw-cars/m2/
BYD,Atto 2,Atto 3,https://www.carwale.com/byd-cars/atto-2/atto-3/,https://www.carwale.com/byd-cars/atto-2/
BYD,Atto 2,Seal,https://www.carwale.com/byd-cars/atto-2/seal/,https://www.carwale.com/byd-cars/atto-2/
BYD,Atto 2,Sealion 7,https://www.carwale.com/byd-cars/atto-2/sealion-7/,https://www.carwale.com/byd-cars/atto-2/
BYD,Atto 2,eMax 7,https://www.carwale.com/byd-cars/atto-2/emax-7/,https://www.carwale.com/byd-cars/atto-2/
BYD,Seal U Dm I,Atto 3,https://www.carwale.com/byd-cars/seal-u-dm-i/atto-3/,https://www.carwale.com/byd-cars/seal-u-dm-i/
BYD,Seal U Dm I,Seal,https://www.carwale.com/byd-cars/seal-u-dm-i/seal/,https://www.carwale.com/byd-cars/seal-u-dm-i/
BYD,Seal U Dm I,Sealion 7,https://www.carwale.com/byd-cars/seal-u-dm-i/sealion-7/,https://www.carwale.com/byd-cars/seal-u-dm-i/
BYD,Seal U Dm I,eMax 7,https://www.carwale.com/byd-cars/seal-u-dm-i/emax-7/,https://www.carwale.com/byd-cars/seal-u-dm-i/
Citroen,C3 X,Feel (O) CNG 1.2L 5 Speed Manual,https://www.carwale.com/citroen-cars/c3-x/feel-o-cng-1-2l-5-speed-manual/,https://www.carwale.com/citroen-cars/c3-x/
Citroen,C3 X,Feel (O) Petrol 1.2L 5 Speed Manual,https://www.carwale.com/citroen-cars/c3-x/feel-o-petrol-1-2l-5-speed-manual/,https://www.carwale.com/citroen-cars/c3-x/
Citroen,C3 X,Feel CNG 1.2L 5 Speed Manual,https://www.carwale.com/citroen-cars/c3-x/feel-cng-1-2l-5-speed-manual/,https://www.carwale.com/citroen-cars/c3-x/
Citroen,C3 X,Feel Petrol 1.2L 5 Speed Manual,https://www.carwale.com/citroen-cars/c3-x/feel-petrol-1-2l-5-speed-manual/,https://www.carwale.com/citroen-cars/c3-x/
Citroen,C3 X,Live (O) Petrol 1.2L 5 Speed Manual,https://www.carwale.com/citroen-cars/c3-x/live-o-petrol-1-2l-5-speed-manual/,https://www.carwale.com/citroen-cars/c3-x/
Citroen,C3 X,Live CNG 1.2L 5 Speed Manual,https://www.carwale.com/citroen-cars/c3-x/live-cng-1-2l-5-speed-manual/,https://www.carwale.com/citroen-cars/c3-x/
Citroen,C3 X,Live Petrol 1.2L 5 Speed Manual,https://www.carwale.com/citroen-cars/c3-x/live-petrol-1-2l-5-speed-manual/,https://www.carwale.com/citroen-cars/c3-x/
Citroen,C3 X,Shine 1.2 Petrol Dual Tone,https://www.carwale.com/citroen-cars/c3-x/shine-1-2-petrol-dual-tone/,https://www.carwale.com/citroen-cars/c3-x/
Citroen,C3 X,Shine 1.2 Turbo AT Vibe Pack Dual Tone,https://www.carwale.com/citroen-cars/c3-x/shine-1-2-turbo-at-vibe-pack-dual-tone/,https://www.carwale.com/citroen-cars/c3-x/
Citroen,C3 X,Shine CNG 1.2L 5 Speed Manual,https://www.carwale.com/citroen-cars/c3-x/shine-cng-1-2l-5-speed-manual/,https://www.carwale.com/citroen-cars/c3-x/
Citroen,C3 X,Shine CNG 1.2L 5 Speed Manual Dual Tone,https://www.carwale.com/citroen-cars/c3-x/shine-cng-1-2l-5-speed-manual-dual-tone/,https://www.carwale.com/citroen-cars/c3-x/
Citroen,C3 X,Shine Petrol 1.2L 5 Speed Manual,https://www.carwale.com/citroen-cars/c3-x/shine-petrol-1-2l-5-speed-manual/,https://www.carwale.com/citroen-cars/c3-x/
Citroen,C3 X,Shine Petrol 1.2L 5 Speed Manual Dual Tone,https://www.carwale.com/citroen-cars/c3-x/shine-petrol-1-2l-5-speed-manual-dual-tone/,https://www.carwale.com/citroen-cars/c3-x/
Citroen,C3 X,Shine Petrol 1.2L Turbo 6 Speed Manual,https://www.carwale.com/citroen-cars/c3-x/shine-petrol-1-2l-turbo-6-speed-manual/,https://www.carwale.com/citroen-cars/c3-x/
Citroen,C3 X,Shine Petrol 1.2L Turbo Automatic,https://www.carwale.com/citroen-cars/c3-x/shine-petrol-1-2l-turbo-automatic/,https://www.carwale.com/citroen-cars/c3-x/
Citroen,Ec3,Live (O) 29.2 kWh,https://www.carwale.com/citroen-cars/ec3/live-o-29-2-kwh/,https://www.carwale.com/citroen-cars/ec3/
Citroen,Ec3,Live 29.2 kWh,https://www.carwale.com/citroen-cars/ec3/live-29-2-kwh/,https://www.carwale.com/citroen-cars/ec3/
Citroen,Ec3,Shine 29.2 kWh,https://www.carwale.com/citroen-cars/ec3/shine-29-2-kwh/,https://www.carwale.com/citroen-cars/ec3/
Honda,Amaze 2Nd Gen,S MT 1.2 Petrol [2021],https://www.carwale.com/honda-cars/amaze-2nd-gen/s-mt-1-2-petrol-2021/,https://www.carwale.com/honda-cars/amaze-2nd-gen/
Honda,Zr V,Amaze,https://www.carwale.com/honda-cars/zr-v/amaze/,https://www.carwale.com/honda-cars/zr-v/
Honda,Zr V,Amaze 2nd Gen,https://www.carwale.com/honda-cars/zr-v/amaze-2nd-gen/,https://www.carwale.com/honda-cars/zr-v/
Honda,Zr V,City,https://www.carwale.com/honda-cars/zr-v/city/,https://www.carwale.com/honda-cars/zr-v/
Honda,Zr V,Elevate,https://www.carwale.com/honda-cars/zr-v/elevate/,https://www.carwale.com/honda-cars/zr-v/
Honda,Super One,Amaze,https://www.carwale.com/honda-cars/super-one/amaze/,https://www.carwale.com/honda-cars/super-one/
Honda,Super One,Amaze 2nd Gen,https://www.carwale.com/honda-cars/super-one/amaze-2nd-gen/,https://www.carwale.com/honda-cars/super-one/
Honda,Super One,City,https://www.carwale.com/honda-cars/super-one/city/,https://www.carwale.com/honda-cars/super-one/
Honda,Super One,Elevate,https://www.carwale.com/honda-cars/super-one/elevate/,https://www.carwale.com/honda-cars/super-one/
Honda,0 Alpha,Amaze,https://www.carwale.com/honda-cars/0-alpha/amaze/,https://www.carwale.com/honda-cars/0-alpha/
Honda,0 Alpha,Amaze 2nd Gen,https://www.carwale.com/honda-cars/0-alpha/amaze-2nd-gen/,https://www.carwale.com/honda-cars/0-alpha/
Honda,0 Alpha,City,https://www.carwale.com/honda-cars/0-alpha/city/,https://www.carwale.com/honda-cars/0-alpha/
Honda,0 Alpha,Elevate,https://www.carwale.com/honda-cars/0-alpha/elevate/,https://www.carwale.com/honda-cars/0-alpha/
Honda,Prelude,Amaze,https://www.carwale.com/honda-cars/prelude/amaze/,https://www.carwale.com/honda-cars/prelude/
Honda,Prelude,Amaze 2nd Gen,https://www.carwale.com/honda-cars/prelude/amaze-2nd-gen/,https://www.carwale.com/honda-cars/prelude/
Honda,Prelude,City,https://www.carwale.com/honda-cars/prelude/city/,https://www.carwale.com/honda-cars/prelude/
Honda,Prelude,Elevate,https://www.carwale.com/honda-cars/prelude/elevate/,https://www.carwale.com/honda-cars/prelude/
Honda,Elevate Based Three Row Suv,Amaze,https://www.carwale.com/honda-cars/elevate-based-three-row-suv/amaze/,https://www.carwale.com/honda-cars/elevate-based-three-row-suv/
Honda,Elevate Based Three Row Suv,Amaze 2nd Gen,https://www.carwale.com/honda-cars/elevate-based-three-row-suv/amaze-2nd-gen/,https://www.carwale.com/honda-cars/elevate-based-three-row-suv/
Honda,Elevate Based Three Row Suv,City,https://www.carwale.com/honda-cars/elevate-based-three-row-suv/city/,https://www.carwale.com/honda-cars/elevate-based-three-row-suv/
Honda,Elevate Based Three Row Suv,Elevate,https://www.carwale.com/honda-cars/elevate-based-three-row-suv/elevate/,https://www.carwale.com/honda-cars/elevate-based-three-row-suv/
Honda,Cr V Hybrid,Amaze,https://www.carwale.com/honda-cars/cr-v-hybrid/amaze/,https://www.carwale.com/honda-cars/cr-v-hybrid/
Honda,Cr V Hybrid,Amaze 2nd Gen,https://www.carwale.com/honda-cars/cr-v-hybrid/amaze-2nd-gen/,https://www.carwale.com/honda-cars/cr-v-hybrid/
Honda,Cr V Hybrid,City,https://www.carwale.com/honda-cars/cr-v-hybrid/city/,https://www.carwale.com/honda-cars/cr-v-hybrid/
Honda,Cr V Hybrid,Elevate,https://www.carwale.com/honda-cars/cr-v-hybrid/elevate/,https://www.carwale.com/honda-cars/cr-v-hybrid/
Honda,Compact Suv,Amaze,https://www.carwale.com/honda-cars/compact-suv/amaze/,https://www.carwale.com/honda-cars/compact-suv/
Honda,Compact Suv,Amaze 2nd Gen,https://www.carwale.com/honda-cars/compact-suv/amaze-2nd-gen/,https://www.carwale.com/honda-cars/compact-suv/
Honda,Compact Suv,City,https://www.carwale.com/honda-cars/compact-suv/city/,https://www.carwale.com/honda-cars/compact-suv/
Honda,Compact Suv,Elevate,https://www.carwale.com/honda-cars/compact-suv/elevate/,https://www.carwale.com/honda-cars/compact-suv/
Hyundai,Creta,E Diesel 1.5L Turbo Manual,https://www.carwale.com/hyundai-cars/creta/e-diesel-1-5l-turbo-manual/,https://www.carwale.com/hyundai-cars/creta/
Hyundai,Creta,E Petrol 1.5L Manual,https://www.carwale.com/hyundai-cars/creta/e-petrol-1-5l-manual/,https://www.carwale.com/hyundai-cars/creta/
Hyundai,Creta,EX (O) Diesel 1.5L Turbo Manual,https://www.carwale.com/hyundai-cars/creta/ex-o-diesel-1-5l-turbo-manual/,https://www.carwale.com/hyundai-cars/creta/
Hyundai,Creta,EX (O) Petrol 1.5L CVT Speed Automatic (CVT),https://www.carwale.com/hyundai-cars/creta/ex-o-petrol-1-5l-cvt-speed-automatic-cvt/,https://www.carwale.com/hyundai-cars/creta/
Hyundai,Creta,EX (O) Petrol 1.5L Manual,https://www.carwale.com/hyundai-cars/creta/ex-o-petrol-1-5l-manual/,https://www.carwale.com/hyundai-cars/creta/
Hyundai,Creta,EX Diesel 1.5L Turbo Manual,https://www.carwale.com/hyundai-cars/creta/ex-diesel-1-5l-turbo-manual/,https://www.carwale.com/hyundai-cars/creta/
Hyundai,Creta,EX Petrol 1.5L Manual,https://www.carwale.com/hyundai-cars/creta/ex-petrol-1-5l-manual/,https://www.carwale.com/hyundai-cars/creta/
Hyundai,Creta,King Edition Diesel 1.5L Turbo Automatic (TC),https://www.carwale.com/hyundai-cars/creta/king-edition-diesel-1-5l-turbo-automatic-tc/,https://www.carwale.com/hyundai-cars/creta/
Hyundai,Creta,King Edition Diesel 1.5L Turbo Automatic (TC) Dual Tone,https://www.carwale.com/hyundai-cars/creta/king-edition-diesel-1-5l-turbo-automatic-tc-dual-tone/,https://www.carwale.com/hyundai-cars/creta/
Hyundai,Creta,King Edition Diesel 1.5L Turbo Manual,https://www.carwale.com/hyundai-cars/creta/king-edition-diesel-1-5l-turbo-manual/,https://www.carwale.com/hyundai-cars/creta/
Hyundai,Creta,King Edition Diesel 1.5L Turbo Manual Dual Tone,https://www.carwale.com/hyundai-cars/creta/king-edition-diesel-1-5l-turbo-manual-dual-tone/,https://www.carwale.com/hyundai-cars/creta/
Hyundai,Creta,King Edition Petrol 1.5L Automatic (DCT),https://www.carwale.com/hyundai-cars/creta/king-edition-petrol-1-5l-automatic-dct/,https://www.carwale.com/hyundai-cars/creta/
Hyundai,Creta,King Edition Petrol 1.5L CVT Speed Automatic (CVT),https://www.carwale.com/hyundai-cars/creta/king-edition-petrol-1-5l-cvt-speed-automatic-cvt/,https://www.carwale.com/hyundai-cars/creta/
Hyundai,Creta,King Edition Petrol 1.5L Manual,https://www.carwale.com/hyundai-cars/creta/king-edition-petrol-1-5l-manual/,https://www.carwale.com/hyundai-cars/creta/
Hyundai,Creta,King Edition Petrol 1.5L Manual Dual Tone,https://www.carwale.com/hyundai-cars/creta/king-edition-petrol-1-5l-manual-dual-tone/,https://www.carwale.com/hyundai-cars/creta/
Hyundai,Creta,King Edition Petrol 1.5L Turbo Automatic (DCT) Dual Tone,https://www.carwale.com/hyundai-cars/creta/king-edition-petrol-1-5l-turbo-automatic-dct-dual-tone/,https://www.carwale.com/hyundai-cars/creta/
Hyundai,Creta,King Knight Edition Diesel 1.5L Turbo Automatic (TC),https://www.carwale.com/hyundai-cars/creta/king-knight-edition-diesel-1-5l-turbo-automatic-tc/,https://www.carwale.com/hyundai-cars/creta/
Hyundai,Creta,King Knight Edition Petrol 1.5L CVT Speed Automatic (CVT),https://www.carwale.com/hyundai-cars/creta/king-knight-edition-petrol-1-5l-cvt-speed-automatic-cvt/,https://www.carwale.com/hyundai-cars/creta/
Hyundai,Creta,S (O) Diesel 1.5L Turbo Automatic (TC),https://www.carwale.com/hyundai-cars/creta/s-o-diesel-1-5l-turbo-automatic-tc/,https://www.carwale.com/hyundai-cars/creta/
Hyundai,Creta,S (O) Diesel 1.5L Turbo Manual,https://www.carwale.com/hyundai-cars/creta/s-o-diesel-1-5l-turbo-manual/,https://www.carwale.com/hyundai-cars/creta/
Hyundai,Creta,S (O) Knight Diesel 1.5L Turbo Manual Knight Edition,https://www.carwale.com/hyundai-cars/creta/s-o-knight-diesel-1-5l-turbo-manual-knight-edition/,https://www.carwale.com/hyundai-cars/creta/
Hyundai,Creta,S (O) Knight Petrol 1.5L Manual Knight Edition,https://www.carwale.com/hyundai-cars/creta/s-o-knight-petrol-1-5l-manual-knight-edition/,https://www.carwale.com/hyundai-cars/creta/
Hyundai,Creta,S (O) Petrol 1.5L CVT Speed Automatic (CVT),https://www.carwale.com/hyundai-cars/creta/s-o-petrol-1-5l-cvt-speed-automatic-cvt/,https://www.carwale.com/hyundai-cars/creta/
Hyundai,Creta,S (O) Petrol 1.5L Manual,https://www.carwale.com/hyundai-cars/creta/s-o-petrol-1-5l-manual/,https://www.carwale.com/hyundai-cars/creta/
Hyundai,Creta,S Diesel 1.5L Turbo Manual,https://www.carwale.com/hyundai-cars/creta/s-diesel-1-5l-turbo-manual/,https://www.carwale.com/hyundai-cars/creta/
Hyundai,Creta,SX (O) Petrol 1.5L Manual,https://www.carwale.com/hyundai-cars/creta/sx-o-petrol-1-5l-manual/,https://www.carwale.com/hyundai-cars/creta/
Hyundai,Creta,SX Petrol 1.5L Manual,https://www.carwale.com/hyundai-cars/creta/sx-petrol-1-5l-manual/,https://www.carwale.com/hyundai-cars/creta/
Hyundai,Creta,SX Petrol 1.5L Manual Dual Tone,https://www.carwale.com/hyundai-cars/creta/sx-petrol-1-5l-manual-dual-tone/,https://www.carwale.com/hyundai-cars/creta/
Hyundai,Creta,SX Premium Diesel 1.5L Turbo Manual,https://www.carwale.com/hyundai-cars/creta/sx-premium-diesel-1-5l-turbo-manual/,https://www.carwale.com/hyundai-cars/creta/
Hyundai,Creta,SX Premium Diesel 1.5L Turbo Manual Dual Tone,https://www.carwale.com/hyundai-cars/creta/sx-premium-diesel-1-5l-turbo-manual-dual-tone/,https://www.carwale.com/hyundai-cars/creta/
Hyundai,Creta,SX Premium Petrol 1.5L CVT Speed Automatic (CVT),https://www.carwale.com/hyundai-cars/creta/sx-premium-petrol-1-5l-cvt-speed-automatic-cvt/,https://www.carwale.com/hyundai-cars/creta/
Hyundai,Creta,SX Premium Petrol 1.5L CVT Speed Automatic (CVT) Dual Tone,https://www.carwale.com/hyundai-cars/creta/sx-premium-petrol-1-5l-cvt-speed-automatic-cvt-dual-tone/,https://www.carwale.com/hyundai-cars/creta/
Hyundai,Creta,SX Premium Petrol 1.5L Manual,https://www.carwale.com/hyundai-cars/creta/sx-premium-petrol-1-5l-manual/,https://www.carwale.com/hyundai-cars/creta/
Hyundai,Creta,SX Premium Petrol 1.5L Manual Dual Tone,https://www.carwale.com/hyundai-cars/creta/sx-premium-petrol-1-5l-manual-dual-tone/,https://www.carwale.com/hyundai-cars/creta/
Hyundai,Venue,HX 10 Diesel 1.5L Turbo Automatic (TC),https://www.carwale.com/hyundai-cars/venue/hx-10-diesel-1-5l-turbo-automatic-tc/,https://www.carwale.com/hyundai-cars/venue/
Hyundai,Venue,HX 10 Diesel 1.5L Turbo Automatic (TC) Dual Tone,https://www.carwale.com/hyundai-cars/venue/hx-10-diesel-1-5l-turbo-automatic-tc-dual-tone/,https://www.carwale.com/hyundai-cars/venue/
Hyundai,Venue,HX 10 Petrol 1.0L Turbo Automatic (DCT),https://www.carwale.com/hyundai-cars/venue/hx-10-petrol-1-0l-turbo-automatic-dct/,https://www.carwale.com/hyundai-cars/venue/
Hyundai,Venue,HX 10 Petrol 1.0L Turbo Automatic (DCT) Dual Tone,https://www.carwale.com/hyundai-cars/venue/hx-10-petrol-1-0l-turbo-automatic-dct-dual-tone/,https://www.carwale.com/hyundai-cars/venue/
Hyundai,Venue,HX 10 Petrol 1.0L Turbo Automatic (DCT) Dual Tone Knight Edition,https://www.carwale.com/hyundai-cars/venue/hx-10-petrol-1-0l-turbo-automatic-dct-dual-tone-knight-edition/,https://www.carwale.com/hyundai-cars/venue/
Hyundai,Venue,HX 10 Petrol 1.0L Turbo Automatic (DCT) Knight Edition,https://www.carwale.com/hyundai-cars/venue/hx-10-petrol-1-0l-turbo-automatic-dct-knight-edition/,https://www.carwale.com/hyundai-cars/venue/
Hyundai,Venue,HX 10 Petrol 1.0L Turbo Automatic (DCT) [2025-2026],https://www.carwale.com/hyundai-cars/venue/hx-10-petrol-1-0l-turbo-automatic-dct-2025-2026/,https://www.carwale.com/hyundai-cars/venue/
Hyundai,Venue,HX 2 Diesel 1.5L Turbo 6 Speed Manual,https://www.carwale.com/hyundai-cars/venue/hx-2-diesel-1-5l-turbo-6-speed-manual/,https://www.carwale.com/hyundai-cars/venue/
Hyundai,Venue,HX 2 Petrol 1.0L Turbo 6 Speed Manual,https://www.carwale.com/hyundai-cars/venue/hx-2-petrol-1-0l-turbo-6-speed-manual/,https://www.carwale.com/hyundai-cars/venue/
Hyundai,Venue,HX 2 Petrol 1.2L 5 Speed Manual,https://www.carwale.com/hyundai-cars/venue/hx-2-petrol-1-2l-5-speed-manual/,https://www.carwale.com/hyundai-cars/venue/
Hyundai,Venue,HX 4 Petrol 1.2L 5 Speed Manual,https://www.carwale.com/hyundai-cars/venue/hx-4-petrol-1-2l-5-speed-manual/,https://www.carwale.com/hyundai-cars/venue/
Hyundai,Venue,HX 5 Diesel 1.5L Turbo 6 Speed Manual,https://www.carwale.com/hyundai-cars/venue/hx-5-diesel-1-5l-turbo-6-speed-manual/,https://www.carwale.com/hyundai-cars/venue/
Hyundai,Venue,HX 5 Diesel 1.5L Turbo 6 Speed Manual Knight Edition,https://www.carwale.com/hyundai-cars/venue/hx-5-diesel-1-5l-turbo-6-speed-manual-knight-edition/,https://www.carwale.com/hyundai-cars/venue/
Hyundai,Venue,HX 5 Diesel 1.5L Turbo Automatic (TC),https://www.carwale.com/hyundai-cars/venue/hx-5-diesel-1-5l-turbo-automatic-tc/,https://www.carwale.com/hyundai-cars/venue/
Hyundai,Venue,HX 5 Petrol 1.0L Turbo 6 Speed Manual,https://www.carwale.com/hyundai-cars/venue/hx-5-petrol-1-0l-turbo-6-speed-manual/,https://www.carwale.com/hyundai-cars/venue/
Hyundai,Venue,HX 5 Petrol 1.0L Turbo Automatic (DCT),https://www.carwale.com/hyundai-cars/venue/hx-5-petrol-1-0l-turbo-automatic-dct/,https://www.carwale.com/hyundai-cars/venue/
Hyundai,Venue,HX 5 Petrol 1.2L 5 Speed Manual,https://www.carwale.com/hyundai-cars/venue/hx-5-petrol-1-2l-5-speed-manual/,https://www.carwale.com/hyundai-cars/venue/
Hyundai,Venue,HX 5 Petrol 1.2L 5 Speed Manual Knight Edition,https://www.carwale.com/hyundai-cars/venue/hx-5-petrol-1-2l-5-speed-manual-knight-edition/,https://www.carwale.com/hyundai-cars/venue/
Hyundai,Venue,HX 5 Plus Petrol 1.2L 5 Speed Manual,https://www.carwale.com/hyundai-cars/venue/hx-5-plus-petrol-1-2l-5-speed-manual/,https://www.carwale.com/hyundai-cars/venue/
Hyundai,Venue,HX 5 Plus Petrol 1.2L 5 Speed Manual Dual Tone,https://www.carwale.com/hyundai-cars/venue/hx-5-plus-petrol-1-2l-5-speed-manual-dual-tone/,https://www.carwale.com/hyundai-cars/venue/
Hyundai,Venue,HX 6 Petrol 1.0L Turbo Automatic (DCT),https://www.carwale.com/hyundai-cars/venue/hx-6-petrol-1-0l-turbo-automatic-dct/,https://www.carwale.com/hyundai-cars/venue/
Hyundai,Venue,HX 6 Petrol 1.0L Turbo Automatic (DCT) Dual Tone,https://www.carwale.com/hyundai-cars/venue/hx-6-petrol-1-0l-turbo-automatic-dct-dual-tone/,https://www.carwale.com/hyundai-cars/venue/
Hyundai,Venue,HX 6T Petrol 1.2L 5 Speed Manual,https://www.carwale.com/hyundai-cars/venue/hx-6t-petrol-1-2l-5-speed-manual/,https://www.carwale.com/hyundai-cars/venue/
Hyundai,Venue,HX 6T Petrol 1.2L 5 Speed Manual Dual Tone,https://www.carwale.com/hyundai-cars/venue/hx-6t-petrol-1-2l-5-speed-manual-dual-tone/,https://www.carwale.com/hyundai-cars/venue/
Hyundai,Venue,HX 6T Petrol 1.2L 5 Speed Manual Dual Tone Knight Edition,https://www.carwale.com/hyundai-cars/venue/hx-6t-petrol-1-2l-5-speed-manual-dual-tone-knight-edition/,https://www.carwale.com/hyundai-cars/venue/
Hyundai,Venue,HX 6T Petrol 1.2L 5 Speed Manual Knight Edition,https://www.carwale.com/hyundai-cars/venue/hx-6t-petrol-1-2l-5-speed-manual-knight-edition/,https://www.carwale.com/hyundai-cars/venue/
Hyundai,Venue,HX 6T Petrol 1.2L 5 Speed Manual [2025-2026],https://www.carwale.com/hyundai-cars/venue/hx-6t-petrol-1-2l-5-speed-manual-2025-2026/,https://www.carwale.com/hyundai-cars/venue/
Hyundai,Venue,HX 7 Diesel 1.5L Turbo 6 Speed Manual,https://www.carwale.com/hyundai-cars/venue/hx-7-diesel-1-5l-turbo-6-speed-manual/,https://www.carwale.com/hyundai-cars/venue/
Hyundai,Venue,HX 7 Diesel 1.5L Turbo 6 Speed Manual Dual Tone,https://www.carwale.com/hyundai-cars/venue/hx-7-diesel-1-5l-turbo-6-speed-manual-dual-tone/,https://www.carwale.com/hyundai-cars/venue/
Hyundai,Venue,HX 8 Diesel 1.5L Turbo Automatic (TC),https://www.carwale.com/hyundai-cars/venue/hx-8-diesel-1-5l-turbo-automatic-tc/,https://www.carwale.com/hyundai-cars/venue/
Hyundai,Venue,HX 8 Diesel 1.5L Turbo Automatic (TC) Dual Tone,https://www.carwale.com/hyundai-cars/venue/hx-8-diesel-1-5l-turbo-automatic-tc-dual-tone/,https://www.carwale.com/hyundai-cars/venue/
Hyundai,Venue,HX 8 Diesel 1.5L Turbo Automatic (TC) Dual Tone Knight Edition,https://www.carwale.com/hyundai-cars/venue/hx-8-diesel-1-5l-turbo-automatic-tc-dual-tone-knight-edition/,https://www.carwale.com/hyundai-cars/venue/
Hyundai,Venue,HX 8 Diesel 1.5L Turbo Automatic (TC) Knight Edition,https://www.carwale.com/hyundai-cars/venue/hx-8-diesel-1-5l-turbo-automatic-tc-knight-edition/,https://www.carwale.com/hyundai-cars/venue/
Hyundai,Venue,HX 8 Petrol 1.0L Turbo 6 Speed Manual,https://www.carwale.com/hyundai-cars/venue/hx-8-petrol-1-0l-turbo-6-speed-manual/,https://www.carwale.com/hyundai-cars/venue/
Hyundai,Venue,HX 8 Petrol 1.0L Turbo 6 Speed Manual Dual Tone,https://www.carwale.com/hyundai-cars/venue/hx-8-petrol-1-0l-turbo-6-speed-manual-dual-tone/,https://www.carwale.com/hyundai-cars/venue/
Hyundai,Venue,HX 8 Petrol 1.0L Turbo Automatic (DCT),https://www.carwale.com/hyundai-cars/venue/hx-8-petrol-1-0l-turbo-automatic-dct/,https://www.carwale.com/hyundai-cars/venue/
Hyundai,Venue,HX 8 Petrol 1.0L Turbo Automatic (DCT) Dual Tone,https://www.carwale.com/hyundai-cars/venue/hx-8-petrol-1-0l-turbo-automatic-dct-dual-tone/,https://www.carwale.com/hyundai-cars/venue/
Hyundai,I20,Asta (O) 1.2 MT [2023-2025],https://www.carwale.com/hyundai-cars/i20/asta-o-1-2-mt-2023-2025/,https://www.carwale.com/hyundai-cars/i20/
Hyundai,I20,Asta 1.2 MT Dual Tone,https://www.carwale.com/hyundai-cars/i20/asta-1-2-mt-dual-tone/,https://www.carwale.com/hyundai-cars/i20/
Hyundai,I20,Asta 1.2 MT [2023-2025],https://www.carwale.com/hyundai-cars/i20/asta-1-2-mt-2023-2025/,https://www.carwale.com/hyundai-cars/i20/
Hyundai,I20,Magna 1.2 MT [2023-2025],https://www.carwale.com/hyundai-cars/i20/magna-1-2-mt-2023-2025/,https://www.carwale.com/hyundai-cars/i20/
