brand_name,model_name,variant_name,variant_slug,variant_url,price,fuel_type,transmission,engine,mileage,power,torque,seating_capacity,airbags,body_type,source_url,scraped_at
Aston Martin,Db11,Evolution,evolution,https://www.carwale.com/aston-martin-cars/db11/evolution/,Rs. 3.11 Crore,Petrol,Automatic,5198 cc,11.0 kmpl,503 bhp,675 Nm,4,2,Convertible,https://www.carwale.com/aston-martin-cars/db11/evolution/,2026-06-17 17:39:21
Aston Martin,Vanquish,V12,v12,https://www.carwale.com/aston-martin-cars/vanquish/v12/,Rs. 8.37 Crore,Petrol,Automatic,5203 cc,,835 bhp,1000 Nm,2,4,Coupe,https://www.carwale.com/aston-martin-cars/vanquish/v12/,2026-06-17 17:39:24
Aston Martin,Vantage,V8,v8,https://www.carwale.com/aston-martin-cars/vantage/v8/,Rs. 3.77 Crore,Petrol,Automatic,3982 cc,,656 bhp,800 Nm,2,4,Coupe,https://www.carwale.com/aston-martin-cars/vantage/v8/,2026-06-17 17:39:28
Aston Martin,Dbx,707,707,https://www.carwale.com/aston-martin-cars/dbx/707/,Rs. 4.38 Crore,Petrol,Automatic,3982 cc,,697 bhp,900 Nm,5,10,SUV,https://www.carwale.com/aston-martin-cars/dbx/707/,2026-06-17 17:39:32
Aston Martin,Dbx,Twin Turbo,twin-turbo,https://www.carwale.com/aston-martin-cars/dbx/twin-turbo/,Rs. 3.82 Crore,Petrol,Automatic,3982 cc,,542 bhp,700 Nm,5,10,SUV,https://www.carwale.com/aston-martin-cars/dbx/twin-turbo/,2026-06-17 17:39:35
Aston Martin,Db12,4.0-litre,40-litre,https://www.carwale.com/aston-martin-cars/db12/40-litre/,Rs. 4.34 Crore,Petrol,Automatic,5198 cc,12.75 kmpl,670 bhp,800 Nm,4,2,Coupe,https://www.carwale.com/aston-martin-cars/db12/40-litre/,2026-06-17 17:39:39
Aston Martin,Db9,Coupe,coupe,https://www.carwale.com/aston-martin-cars/db9/coupe/,Rs. 3.45 Crore,Petrol,Automatic,5935 cc,,470 bhp,600 Nm,2,,Coupe,https://www.carwale.com/aston-martin-cars/db9/coupe/,2026-06-17 17:39:42
Aston Martin,Db9,Volante,volante,https://www.carwale.com/aston-martin-cars/db9/volante/,Rs. 3.65 Crore,Petrol,Automatic,5935 cc,,470 bhp,600 Nm,2,,Coupe,https://www.carwale.com/aston-martin-cars/db9/volante/,2026-06-17 17:39:46
Aston Martin,Dbs20072012,Coupe,coupe,https://www.carwale.com/aston-martin-cars/dbs20072012/coupe/,Rs. 2.55 Crore,Petrol,Automatic,5935 cc,,517 bhp,570 Nm,2,,,https://www.carwale.com/aston-martin-cars/dbs20072012/coupe/,2026-06-17 17:39:50
Aston Martin,Dbs20072012,Volante,volante,https://www.carwale.com/aston-martin-cars/dbs20072012/volante/,Rs. 2.70 Crore,Petrol,Automatic,5935 cc,,517 bhp,570 Nm,2,,,https://www.carwale.com/aston-martin-cars/dbs20072012/volante/,2026-06-17 17:39:53
Aston Martin,Rapide,LUXE,luxe,https://www.carwale.com/aston-martin-cars/rapide/luxe/,Rs. 3.93 Crore,Petrol,Automatic,5935 cc,,552 bhp,630 Nm,4,,Sedan,https://www.carwale.com/aston-martin-cars/rapide/luxe/,2026-06-17 17:39:57
Aston Martin,Rapide,S V12,s-v12,https://www.carwale.com/aston-martin-cars/rapide/s-v12/,Rs. 3.29 Crore,Petrol,Automatic,5935 cc,,552 bhp,630 Nm,4,6,Sedan,https://www.carwale.com/aston-martin-cars/rapide/s-v12/,2026-06-17 17:40:00
Aston Martin,Virage,Volante,volante,https://www.carwale.com/aston-martin-cars/virage/volante/,Rs. 1.45 Crore,Petrol,Automatic,5935 cc,,490bhp,570Nm,4,,Coupe,https://www.carwale.com/aston-martin-cars/virage/volante/,2026-06-17 17:40:04
Audi,Q3,40 TFSI Premium,40-tfsi-premium,https://www.carwale.com/audi-cars/q3/40-tfsi-premium/,Rs. 43.67 Lakh,Petrol,Automatic,1984 cc,12.0 kmpl,188 bhp,320 Nm,5,6,SUV,https://www.carwale.com/audi-cars/q3/40-tfsi-premium/,2026-06-17 17:40:07
Audi,Q3,40 TFSI Premium Plus,40-tfsi-premium-plus,https://www.carwale.com/audi-cars/q3/40-tfsi-premium-plus/,Rs. 48.19 Lakh,Petrol,Automatic,1984 cc,13.0 kmpl,188 bhp,320 Nm,5,6,SUV,https://www.carwale.com/audi-cars/q3/40-tfsi-premium-plus/,2026-06-17 17:40:11
Audi,Q3,40 TFSI Technology,40-tfsi-technology,https://www.carwale.com/audi-cars/q3/40-tfsi-technology/,Rs. 53.00 Lakh,Petrol,Automatic,1984 cc,,188 bhp,320 Nm,5,6,SUV,https://www.carwale.com/audi-cars/q3/40-tfsi-technology/,2026-06-17 17:40:15
Audi,Q3,Signature Edition,signature-edition,https://www.carwale.com/audi-cars/q3/signature-edition/,Rs. 52.31 Lakh,Petrol,Automatic,1984 cc,,188 bhp,320 Nm,5,6,SUV,https://www.carwale.com/audi-cars/q3/signature-edition/,2026-06-17 17:40:18
Audi,A4,Premium 40 TFSI,premium-40-tfsi,https://www.carwale.com/audi-cars/a4/premium-40-tfsi/,Rs. 46.88 Lakh,Petrol,Automatic,1984 cc,18.0 kmpl,201 bhp,320 Nm,5,8,Sedan,https://www.carwale.com/audi-cars/a4/premium-40-tfsi/,2026-06-17 17:40:22
Audi,A4,Premium Plus 40 TFSI,premium-plus-40-tfsi,https://www.carwale.com/audi-cars/a4/premium-plus-40-tfsi/,Rs. 51.85 Lakh,Petrol,Automatic,1984 cc,17.0 kmpl,201 bhp,320 Nm,5,8,Sedan,https://www.carwale.com/audi-cars/a4/premium-plus-40-tfsi/,2026-06-17 17:40:26
Audi,A4,Premium Plus 40 TFSI [2021-2024],premium-plus-40-tfsi-2021-2024,https://www.carwale.com/audi-cars/a4/premium-plus-40-tfsi-2021-2024/,Rs. 50.67 Lakh,Petrol,Automatic,1984 cc,17.0 kmpl,201 bhp,320 Nm,5,8,Sedan,https://www.carwale.com/audi-cars/a4/premium-plus-40-tfsi-2021-2024/,2026-06-17 17:40:29
Audi,A4,Signature Edition,signature-edition,https://www.carwale.com/audi-cars/a4/signature-edition/,Rs. 54.02 Lakh,Petrol,Automatic,1984 cc,16.0 kmpl,201 bhp,320 Nm,5,8,Sedan,https://www.carwale.com/audi-cars/a4/signature-edition/,2026-06-17 17:40:33
Audi,A4,Technology 40 TFSI,technology-40-tfsi,https://www.carwale.com/audi-cars/a4/technology-40-tfsi/,Rs. 55.83 Lakh,Petrol,Automatic,1984 cc,16.0 kmpl,201 bhp,320 Nm,5,8,Sedan,https://www.carwale.com/audi-cars/a4/technology-40-tfsi/,2026-06-17 17:40:36
Audi,A4,Technology 40 TFSI [2022-2024],technology-40-tfsi-2022-2024,https://www.carwale.com/audi-cars/a4/technology-40-tfsi-2022-2024/,Rs. 54.58 Lakh,Petrol,Automatic,1984 cc,17.0 kmpl,201 bhp,320 Nm,5,8,Sedan,https://www.carwale.com/audi-cars/a4/technology-40-tfsi-2022-2024/,2026-06-17 17:40:40
Audi,Q8,55 TFSI quattro,55-tfsi-quattro,https://www.carwale.com/audi-cars/q8/55-tfsi-quattro/,Rs. 1.15 Crore,Petrol,Automatic,2995 cc,,335 bhp,500 Nm,5,8,SUV,https://www.carwale.com/audi-cars/q8/55-tfsi-quattro/,2026-06-17 17:40:44
Audi,Q7,Bold Edition,bold-edition,https://www.carwale.com/audi-cars/q7/bold-edition/,Rs. 92.56 Lakh,Petrol,Automatic,2995 cc,,335 bhp,500 Nm,7,8,SUV,https://www.carwale.com/audi-cars/q7/bold-edition/,2026-06-17 17:40:47
Audi,Q7,Premium Plus,premium-plus,https://www.carwale.com/audi-cars/q7/premium-plus/,Rs. 87.62 Lakh,Petrol,Automatic,2995 cc,,335 bhp,500 Nm,7,8,SUV,https://www.carwale.com/audi-cars/q7/premium-plus/,2026-06-17 17:40:51
Audi,Q7,Signature Edition,signature-edition,https://www.carwale.com/audi-cars/q7/signature-edition/,Rs. 94.41 Lakh,Petrol,Automatic,2995 cc,,335 bhp,500 Nm,7,8,SUV,https://www.carwale.com/audi-cars/q7/signature-edition/,2026-06-17 17:40:55
Audi,Q7,Technology,technology,https://www.carwale.com/audi-cars/q7/technology/,Rs. 96.15 Lakh,Petrol,Automatic,2995 cc,,335 bhp,500 Nm,7,8,SUV,https://www.carwale.com/audi-cars/q7/technology/,2026-06-17 17:40:58
Audi,A6,Premium Plus 45 TFSI,premium-plus-45-tfsi,https://www.carwale.com/audi-cars/a6/premium-plus-45-tfsi/,Rs. 64.81 Lakh,Petrol,Automatic,1984 cc,15.0 kmpl,261 bhp,370 Nm,5,6,Sedan,https://www.carwale.com/audi-cars/a6/premium-plus-45-tfsi/,2026-06-17 17:41:02
Audi,A6,Technology 45 TFSI,technology-45-tfsi,https://www.carwale.com/audi-cars/a6/technology-45-tfsi/,Rs. 71.66 Lakh,Petrol,Automatic,1984 cc,14.25 kmpl,261 bhp,370 Nm,5,6,Sedan,https://www.carwale.com/audi-cars/a6/technology-45-tfsi/,2026-06-17 17:41:06
Audi,Rs5,Sportback,sportback,https://www.carwale.com/audi-cars/rs5/sportback/,Rs. 1.07 Crore,Petrol,Automatic,2894 cc,8.45 kmpl,444 bhp,600 Nm,5,6,Coupe,https://www.carwale.com/audi-cars/rs5/sportback/,2026-06-17 17:41:10
Audi,Q5,Bold Edition,bold-edition,https://www.carwale.com/audi-cars/q5/bold-edition/,Rs. 69.80 Lakh,Petrol,Automatic,1984 cc,,261 bhp,370 Nm,5,8,SUV,https://www.carwale.com/audi-cars/q5/bold-edition/,2026-06-17 17:41:13
Audi,Q5,Premium Plus 45 TFSI,premium-plus-45-tfsi,https://www.carwale.com/audi-cars/q5/premium-plus-45-tfsi/,Rs. 65.55 Lakh,Petrol,Automatic,1984 cc,,261 bhp,370 Nm,5,8,SUV,https://www.carwale.com/audi-cars/q5/premium-plus-45-tfsi/,2026-06-17 17:41:17
Audi,Q5,Signature Edition,signature-edition,https://www.carwale.com/audi-cars/q5/signature-edition/,Rs. 69.86 Lakh,Petrol,Automatic,1984 cc,,261 bhp,370 Nm,5,8,SUV,https://www.carwale.com/audi-cars/q5/signature-edition/,2026-06-17 17:41:21
Audi,Q5,Technology 45 TFSI,technology-45-tfsi,https://www.carwale.com/audi-cars/q5/technology-45-tfsi/,Rs. 70.73 Lakh,Petrol,Automatic,1984 cc,,261 bhp,370 Nm,5,8,SUV,https://www.carwale.com/audi-cars/q5/technology-45-tfsi/,2026-06-17 17:41:24
Audi,S5 Sportback,3.0 TFSI Quattro,30-tfsi-quattro,https://www.carwale.com/audi-cars/s5-sportback/30-tfsi-quattro/,Rs. 73.57 Lakh,Petrol,Automatic,2994 cc,10.0 kmpl,349 bhp,500 Nm,5,10,Coupe,https://www.carwale.com/audi-cars/s5-sportback/30-tfsi-quattro/,2026-06-17 17:41:28
Audi,S5 Sportback,3.0 TFSI Quattro [2021-2024],30-tfsi-quattro-2021-2024,https://www.carwale.com/audi-cars/s5-sportback/30-tfsi-quattro-2021-2024/,Rs. 77.32 Lakh,Petrol,Automatic,2994 cc,10.0 kmpl,349 bhp,500 Nm,5,10,Coupe,https://www.carwale.com/audi-cars/s5-sportback/30-tfsi-quattro-2021-2024/,2026-06-17 17:41:32
Audi,S5 Sportback,Platinum Edition,platinum-edition,https://www.carwale.com/audi-cars/s5-sportback/platinum-edition/,Rs. 80.50 Lakh,Petrol,Automatic,2994 cc,10.5 kmpl,349 bhp,500 Nm,5,10,Coupe,https://www.carwale.com/audi-cars/s5-sportback/platinum-edition/,2026-06-17 17:41:35
Audi,Q3 Sportback,Bold Edition,bold-edition,https://www.carwale.com/audi-cars/q3-sportback/bold-edition/,Rs. 53.85 Lakh,Petrol,Automatic,1984 cc,,193 bhp,320 Nm,5,6,SUV,https://www.carwale.com/audi-cars/q3-sportback/bold-edition/,2026-06-17 17:41:39
Audi,Q3 Sportback,Signature Edition,signature-edition,https://www.carwale.com/audi-cars/q3-sportback/signature-edition/,Rs. 53.55 Lakh,Petrol,Automatic,1984 cc,,193 bhp,320 Nm,5,6,SUV,https://www.carwale.com/audi-cars/q3-sportback/signature-edition/,2026-06-17 17:41:43
Audi,Q3 Sportback,Technology Plus S-line,technology-plus-s-line,https://www.carwale.com/audi-cars/q3-sportback/technology-plus-s-line/,Rs. 54.25 Lakh,Petrol,Automatic,1984 cc,,193 bhp,320 Nm,5,6,SUV,https://www.carwale.com/audi-cars/q3-sportback/technology-plus-s-line/,2026-06-17 17:41:46
Audi,Q3 Sportback,Technology Plus S-line [2023-2024],technology-plus-s-line-2023-2024,https://www.carwale.com/audi-cars/q3-sportback/technology-plus-s-line-2023-2024/,Rs. 54.76 Lakh,Petrol,Automatic,1984 cc,,193 bhp,320 Nm,5,6,SUV,https://www.carwale.com/audi-cars/q3-sportback/technology-plus-s-line-2023-2024/,2026-06-17 17:41:50
Audi,E Tron Gt,RS,rs,https://www.carwale.com/audi-cars/e-tron-gt/rs/,Rs. 1.95 Crore,Electric,Automatic,93.4 kWh Battery,,523 bhp,830 Nm,5,7,Coupe,https://www.carwale.com/audi-cars/e-tron-gt/rs/,2026-06-17 17:41:53
Audi,E Tron Gt,S,s,https://www.carwale.com/audi-cars/e-tron-gt/s/,Rs. 1.72 Crore,Electric,Automatic,93.4 kWh Battery,,637 bhp,630 Nm,5,7,Coupe,https://www.carwale.com/audi-cars/e-tron-gt/s/,2026-06-17 17:41:57
Audi,Rs Q8 Performance,4.0L TFSI,40l-tfsi,https://www.carwale.com/audi-cars/rs-q8-performance/40l-tfsi/,Rs. 2.38 Crore,Petrol,Automatic,3996 cc,9.0 kmpl,648 bhp,850 Nm,5,8,,https://www.carwale.com/audi-cars/rs-q8-performance/40l-tfsi/,2026-06-17 17:42:01
Audi,A8 L,Celebration Edition,celebration-edition,https://www.carwale.com/audi-cars/a8-l/celebration-edition/,Rs. 1.27 Crore,Electric,Automatic,2995 cc,,344 bhp,500 Nm,4,6,Sedan,https://www.carwale.com/audi-cars/a8-l/celebration-edition/,2026-06-17 17:42:04
Audi,A8 L,Technology,technology,https://www.carwale.com/audi-cars/a8-l/technology/,Rs. 1.54 Crore,Electric,Automatic,2995 cc,,344 bhp,500 Nm,4,6,Sedan,https://www.carwale.com/audi-cars/a8-l/technology/,2026-06-17 17:42:08
Audi,Sq8,4.0 Petrol Turbo Automatic,40-petrol-turbo-automatic,https://www.carwale.com/audi-cars/sq8/40-petrol-turbo-automatic/,Rs. 1.78 Crore,Petrol,Automatic,3996 cc,,500 bhp,770 Nm,5,6,SUV,https://www.carwale.com/audi-cars/sq8/40-petrol-turbo-automatic/,2026-06-17 17:42:11
Audi,E Tron Sportback,55,55,https://www.carwale.com/audi-cars/e-tron-sportback/55/,Rs. 1.20 Crore,Electric,Automatic,95 kWh Battery,,402 bhp,664 Nm,5,8,,https://www.carwale.com/audi-cars/e-tron-sportback/55/,2026-06-17 17:42:15
Audi,E Tron Sportback,55 Technology,55-technology,https://www.carwale.com/audi-cars/e-tron-sportback/55-technology/,Rs. 1.26 Crore,Electric,Automatic,95 kWh Battery,,402 bhp,664 Nm,5,8,,https://www.carwale.com/audi-cars/e-tron-sportback/55-technology/,2026-06-17 17:42:19
Audi,E Tron,50,50,https://www.carwale.com/audi-cars/e-tron/50/,Rs. 1.02 Crore,Electric,Automatic,71 kWh Battery,,402 bhp,540 Nm,5,8,SUV,https://www.carwale.com/audi-cars/e-tron/50/,2026-06-17 17:42:22
Audi,E Tron,55,55,https://www.carwale.com/audi-cars/e-tron/55/,Rs. 1.19 Crore,Electric,Automatic,95 kWh Battery,,308 bhp,664 Nm,5,8,SUV,https://www.carwale.com/audi-cars/e-tron/55/,2026-06-17 17:42:26
Audi,E Tron,55 Technology,55-technology,https://www.carwale.com/audi-cars/e-tron/55-technology/,Rs. 1.25 Crore,Electric,Automatic,95 kWh Battery,,308 bhp,664 Nm,5,8,SUV,https://www.carwale.com/audi-cars/e-tron/55-technology/,2026-06-17 17:42:30
Audi,Q8 E Tron,50,50,https://www.carwale.com/audi-cars/q8-e-tron/50/,Rs. 1.15 Crore,Electric,Automatic,95 kWh Battery,,402 bhp,664 Nm,5,8,SUV,https://www.carwale.com/audi-cars/q8-e-tron/50/,2026-06-17 17:42:33
Audi,Q8 E Tron,55,55,https://www.carwale.com/audi-cars/q8-e-tron/55/,Rs. 1.27 Crore,Electric,Automatic,114 kWh Battery,,335 bhp,664 Nm,5,8,SUV,https://www.carwale.com/audi-cars/q8-e-tron/55/,2026-06-17 17:42:37
Audi,Q8 Sportback E Tron,50,50,https://www.carwale.com/audi-cars/q8-sportback-e-tron/50/,Rs. 1.19 Crore,Electric,Automatic,95 kWh Battery,,402 bhp,664 Nm,5,8,Sedan,https://www.carwale.com/audi-cars/q8-sportback-e-tron/50/,2026-06-17 17:42:40
Audi,Q8 Sportback E Tron,55,55,https://www.carwale.com/audi-cars/q8-sportback-e-tron/55/,Rs. 1.32 Crore,Electric,Automatic,114 kWh Battery,,335 bhp,664 Nm,5,8,Sedan,https://www.carwale.com/audi-cars/q8-sportback-e-tron/55/,2026-06-17 17:42:44
Audi,Rs7 Sportback,4.0L TFSI,40l-tfsi,https://www.carwale.com/audi-cars/rs7-sportback/40l-tfsi/,Rs. 2.23 Crore,Petrol,Automatic,3996 cc,8.7 kmpl,591 bhp,800 Nm,4,8,,https://www.carwale.com/audi-cars/rs7-sportback/40l-tfsi/,2026-06-17 17:42:47
Audi,A5,S5,s5,https://www.carwale.com/audi-cars/a5/s5/,Rs. 72.66 Lakh,Petrol,Automatic,2995 cc,,349 bhp,500 Nm,5,8,Sedan,https://www.carwale.com/audi-cars/a5/s5/,2026-06-17 17:42:51
Audi,A5,Sportback 35 TDI,sportback-35-tdi,https://www.carwale.com/audi-cars/a5/sportback-35-tdi/,Rs. 55.44 Lakh,Diesel,Automatic,1968 cc,,188 bhp,320 Nm,5,,Sedan,https://www.carwale.com/audi-cars/a5/sportback-35-tdi/,2026-06-17 17:42:55
Audi,A5,Sportback 40 TDI,sportback-40-tdi,https://www.carwale.com/audi-cars/a5/sportback-40-tdi/,Rs. 60.62 Lakh,Diesel,Automatic,1968 cc,,188 bhp,400 Nm,5,6,Sedan,https://www.carwale.com/audi-cars/a5/sportback-40-tdi/,2026-06-17 17:42:58
Audi,New A3,Premium 35 TFSi,premium-35-tfsi,https://www.carwale.com/audi-cars/new-a3/premium-35-tfsi/,Rs. 35.00 Lakh,Petrol,Automatic,2995 cc,,,,7,,,https://www.carwale.com/audi-cars/new-a3/premium-35-tfsi/,2026-06-17 17:43:02
Audi,New A3,Premium Plus 35 TFSi,premium-plus-35-tfsi,https://www.carwale.com/audi-cars/new-a3/premium-plus-35-tfsi/,Rs. 5.50 Lakh,Petrol,Automatic,2995 cc,,,,7,,,https://www.carwale.com/audi-cars/new-a3/premium-plus-35-tfsi/,2026-06-17 17:43:05
Audi,New A3,Standard 35 TFSi,standard-35-tfsi,https://www.carwale.com/audi-cars/new-a3/standard-35-tfsi/,Rs. 35.00 Lakh,Petrol,Automatic,2995 cc,,,,7,,,https://www.carwale.com/audi-cars/new-a3/standard-35-tfsi/,2026-06-17 17:43:09
Audi,New A3,Technology 35 TFSi,technology-35-tfsi,https://www.carwale.com/audi-cars/new-a3/technology-35-tfsi/,Rs. 31.21 Lakh,Petrol,Automatic,2995 cc,,,,7,,,https://www.carwale.com/audi-cars/new-a3/technology-35-tfsi/,2026-06-17 17:43:12
Audi,S6,4.0 TFSI,40-tfsi,https://www.carwale.com/audi-cars/s6/40-tfsi/,Rs. 95.25 Lakh,Petrol,Automatic,3993 cc,,420 bhp,550 Nm,5,,Sedan,https://www.carwale.com/audi-cars/s6/40-tfsi/,2026-06-17 17:43:16
Audi,S6,4.0 TFSI [2013-2016],40-tfsi-2013-2016,https://www.carwale.com/audi-cars/s6/40-tfsi-2013-2016/,Rs. 96.36 Lakh,Petrol,Automatic,3993 cc,,420 bhp,550 Nm,5,,Sedan,https://www.carwale.com/audi-cars/s6/40-tfsi-2013-2016/,2026-06-17 17:43:19
Audi,R8,5.2 V10,52-v10,https://www.carwale.com/audi-cars/r8/52-v10/,Rs. 2.30 Crore,Petrol,Manual,5204 cc,7.1 kmpl,533 bhp,540 Nm,2,,Coupe,https://www.carwale.com/audi-cars/r8/52-v10/,2026-06-17 17:43:23
Audi,R8,5.2 V10 Plus,52-v10-plus,https://www.carwale.com/audi-cars/r8/52-v10-plus/,Rs. 2.72 Crore,Petrol,Automatic,5204 cc,6.71 kmpl,602 bhp,560 Nm,2,6,Coupe,https://www.carwale.com/audi-cars/r8/52-v10-plus/,2026-06-17 17:43:27
Audi,Tt,45 TFSI,45-tfsi,https://www.carwale.com/audi-cars/tt/45-tfsi/,Rs. 65.43 Lakh,Petrol,Automatic,1984 cc,,227 bhp,370 Nm,2,,Coupe,https://www.carwale.com/audi-cars/tt/45-tfsi/,2026-06-17 17:43:30
Audi,Q2,Premium 40 TFSI quattro,premium-40-tfsi-quattro,https://www.carwale.com/audi-cars/q2/premium-40-tfsi-quattro/,Rs. 40.90 Lakh,Petrol,Automatic,1984 cc,,188 bhp,320 Nm,5,6,SUV,https://www.carwale.com/audi-cars/q2/premium-40-tfsi-quattro/,2026-06-17 17:43:34
Audi,Q2,Premium Plus I 40 TFSI quattro,premium-plus-i-40-tfsi-quattro,https://www.carwale.com/audi-cars/q2/premium-plus-i-40-tfsi-quattro/,Rs. 44.65 Lakh,Petrol,Automatic,1984 cc,,188 bhp,320 Nm,5,6,SUV,https://www.carwale.com/audi-cars/q2/premium-plus-i-40-tfsi-quattro/,2026-06-17 17:43:38
Audi,Q2,Premium Plus II 40 TFSI quattro,premium-plus-ii-40-tfsi-quattro,https://www.carwale.com/audi-cars/q2/premium-plus-ii-40-tfsi-quattro/,Rs. 45.15 Lakh,Petrol,Automatic,1984 cc,,188 bhp,320 Nm,5,6,SUV,https://www.carwale.com/audi-cars/q2/premium-plus-ii-40-tfsi-quattro/,2026-06-17 17:43:41
Audi,Q2,Standard 40 TFSI quattro,standard-40-tfsi-quattro,https://www.carwale.com/audi-cars/q2/standard-40-tfsi-quattro/,Rs. 35.00 Lakh,Petrol,Automatic,1984 cc,15.0 kmpl,188 bhp,320 Nm,5,6,SUV,https://www.carwale.com/audi-cars/q2/standard-40-tfsi-quattro/,2026-06-17 17:43:45
Audi,Q2,Standard 40 TFSI quattro With Sunroof,standard-40-tfsi-quattro-with-sunroof,https://www.carwale.com/audi-cars/q2/standard-40-tfsi-quattro-with-sunroof/,Rs. 36.50 Lakh,Petrol,Automatic,1984 cc,,188 bhp,320 Nm,5,6,SUV,https://www.carwale.com/audi-cars/q2/standard-40-tfsi-quattro-with-sunroof/,2026-06-17 17:43:48
Audi,Q2,Technology 40 TFSI quattro,technology-40-tfsi-quattro,https://www.carwale.com/audi-cars/q2/technology-40-tfsi-quattro/,Rs. 48.90 Lakh,Petrol,Automatic,1984 cc,,188 bhp,320 Nm,5,6,SUV,https://www.carwale.com/audi-cars/q2/technology-40-tfsi-quattro/,2026-06-17 17:43:52
BMW,2 Series Gran Coupe,218 M Sport,218-m-sport,https://www.carwale.com/bmw-cars/2-series-gran-coupe/218-m-sport/,Rs. 45.80 Lakh,Petrol,Automatic,1499 cc,,154 bhp,230 Nm,5,6,Coupe,https://www.carwale.com/bmw-cars/2-series-gran-coupe/218-m-sport/,2026-06-17 17:43:56
BMW,2 Series Gran Coupe,218 M Sport Pro,218-m-sport-pro,https://www.carwale.com/bmw-cars/2-series-gran-coupe/218-m-sport-pro/,Rs. 48.20 Lakh,Petrol,Automatic,1499 cc,,154 bhp,230 Nm,5,6,Coupe,https://www.carwale.com/bmw-cars/2-series-gran-coupe/218-m-sport-pro/,2026-06-17 17:44:00
BMW,M4,CS,cs,https://www.carwale.com/bmw-cars/m4/cs/,Rs. 1.79 Crore,Petrol,Automatic,2993 cc,10.0 kmpl,543 bhp,650 Nm,4,6,Coupe,https://www.carwale.com/bmw-cars/m4/cs/,2026-06-17 17:44:03
BMW,M4,Competition,competition,https://www.carwale.com/bmw-cars/m4/competition/,Rs. 1.55 Crore,Petrol,Automatic,2993 cc,10.0 kmpl,523 bhp,650 Nm,4,6,Coupe,https://www.carwale.com/bmw-cars/m4/competition/,2026-06-17 17:44:07
BMW,3 Series,320Ld M Sport,320ld-m-sport,https://www.carwale.com/bmw-cars/3-series/320ld-m-sport/,Rs. 63.50 Lakh,Diesel,Automatic,1998 cc,,188 bhp,400 Nm,5,6,Sedan,https://www.carwale.com/bmw-cars/3-series/320ld-m-sport/,2026-06-17 17:44:11
BMW,3 Series,320Ld M Sport Pro,320ld-m-sport-pro,https://www.carwale.com/bmw-cars/3-series/320ld-m-sport-pro/,Rs. 61.49 Lakh,Diesel,Automatic,1998 cc,,188 bhp,400 Nm,5,6,Sedan,https://www.carwale.com/bmw-cars/3-series/320ld-m-sport-pro/,2026-06-17 17:44:15
BMW,3 Series,330Li M Sport,330li-m-sport,https://www.carwale.com/bmw-cars/3-series/330li-m-sport/,Rs. 62.00 Lakh,Petrol,Automatic,1998 cc,11.5 kmpl,255 bhp,400 Nm,5,6,Sedan,https://www.carwale.com/bmw-cars/3-series/330li-m-sport/,2026-06-17 17:44:18
BMW,3 Series,50 Jahre Edition,50-jahre-edition,https://www.carwale.com/bmw-cars/3-series/50-jahre-edition/,Rs. 60.55 Lakh,Petrol,Automatic,1998 cc,,255 bhp,400 Nm,5,6,Sedan,https://www.carwale.com/bmw-cars/3-series/50-jahre-edition/,2026-06-17 17:44:22
BMW,M340I,50 Jahre Edition,50-jahre-edition,https://www.carwale.com/bmw-cars/m340i/50-jahre-edition/,Rs. 72.75 Lakh,Petrol,Automatic,2998 cc,,369 bhp,500 Nm,5,6,,https://www.carwale.com/bmw-cars/m340i/50-jahre-edition/,2026-06-17 17:44:26
BMW,M340I,xDrive,xdrive,https://www.carwale.com/bmw-cars/m340i/xdrive/,Rs. 76.40 Lakh,Petrol,Automatic,2998 cc,,369 bhp,500 Nm,5,6,,https://www.carwale.com/bmw-cars/m340i/xdrive/,2026-06-17 17:44:29
BMW,M340I,xDrive Shadow Edition,xdrive-shadow-edition,https://www.carwale.com/bmw-cars/m340i/xdrive-shadow-edition/,Rs. 3.00 Lakh,Petrol,Automatic,4395 cc,,,630 Nm,5,8,,https://www.carwale.com/bmw-cars/m340i/xdrive-shadow-edition/,2026-06-17 17:44:33
BMW,M340I,xDrive [2022-2023],xdrive-2022-2023,https://www.carwale.com/bmw-cars/m340i/xdrive-2022-2023/,Rs. 69.20 Lakh,Petrol,Automatic,2998 cc,12.0 kmpl,369 bhp,500 Nm,5,6,,https://www.carwale.com/bmw-cars/m340i/xdrive-2022-2023/,2026-06-17 17:44:37
BMW,X1,sDrive18d M Sport,sdrive18d-m-sport,https://www.carwale.com/bmw-cars/x1/sdrive18d-m-sport/,Rs. 52.90 Lakh,Diesel,Automatic,1995 cc,,148 bhp,360 Nm,5,6,SUV,https://www.carwale.com/bmw-cars/x1/sdrive18d-m-sport/,2026-06-17 17:44:40
BMW,X1,sDrive18i M Sport,sdrive18i-m-sport,https://www.carwale.com/bmw-cars/x1/sdrive18i-m-sport/,Rs. 50.90 Lakh,Petrol,Automatic,1499 cc,,134 bhp,230 Nm,5,6,SUV,https://www.carwale.com/bmw-cars/x1/sdrive18i-m-sport/,2026-06-17 17:44:44
BMW,M5,Competition,competition,https://www.carwale.com/bmw-cars/m5/competition/,Rs. 2.05 Crore,Electric,Automatic,4395 cc,,717 bhp,1000 Nm,5,7,Sedan,https://www.carwale.com/bmw-cars/m5/competition/,2026-06-17 17:44:48
